id,new,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
24,0,1,1,1,https://study.kmmc.cn,study.kmmc.cn,1,"dns.lface.org,dns.lface.org","8.210.231.102,123.127.134.11","1,1",0,443,200,OK,Kunming Medical University - Online Service Platform for International Students,nginx,"8.210.128.0/17,123.127.128.0/18","AS45102,AS4808","Alibaba (US) Technology Co. Ltd.,China Unicom","中国香港,中国北京北京市","阿里巴巴,联通",RiddlerQuery
25,0,0,0,1,https://sushe.kmmc.cn,sushe.kmmc.cn,1,sushe.kmmc.cn,220.163.113.44,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sushe.kmmc.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb33cb9b828>, 'Connection to sushe.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,220.163.0.0/16,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
26,0,1,1,1,http://sushe.kmmc.cn,sushe.kmmc.cn,1,sushe.kmmc.cn,220.163.113.44,1,1,80,200,OK,统一身份认证平台,nginx,220.163.0.0/16,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
27,0,0,0,1,http://vpn.kmmc.cn,vpn.kmmc.cn,1,vpn.kmmc.cn,61.166.241.252,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='vpn.kmmc.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fb33c2a1b70>, 'Connection to vpn.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
28,0,1,1,1,https://vpn.kmmc.cn,vpn.kmmc.cn,1,vpn.kmmc.cn,61.166.241.252,1,1,443,200,OK,'\n\n\n\n\n\n\n\n\n\n\n\n\n\r\nYour browser does not support JavaScript (or it is blocked). Please check your browser settings and make sure it supports JavaScript.\r\n\n\n\n\n\n',Server,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
29,0,0,0,1,https://weixinyikatong.kmmc.cn,weixinyikatong.kmmc.cn,1,weixinyikatong.kmmc.cn,61.166.241.253,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='weixinyikatong.kmmc.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb33c248710>, 'Connection to weixinyikatong.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,CrtshQuery
30,0,0,0,1,http://weixinyikatong.kmmc.cn,weixinyikatong.kmmc.cn,1,weixinyikatong.kmmc.cn,61.166.241.253,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='weixinyikatong.kmmc.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fb33c2485c0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,CrtshQuery
31,0,1,1,1,http://www.kmmc.cn,www.kmmc.cn,1,www.kmmc.cn,220.163.113.59,1,1,80,200,OK,昆明医科大学,"****,*******",220.163.0.0/16,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
32,0,0,0,1,https://www.kmmc.cn,www.kmmc.cn,1,www.kmmc.cn,220.163.113.59,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='www.kmmc.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb33c249908>, 'Connection to www.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,220.163.0.0/16,AS4134,China Telecom,中国云南省昆明市,电信,IP138Query
33,0,0,0,1,https://xyy.kmmc.cn,xyy.kmmc.cn,1,xyy.kmmc.cn,61.166.241.231,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='xyy.kmmc.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb33c329550>, 'Connection to xyy.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,BaiduSearch
34,0,0,0,1,http://xyy.kmmc.cn,xyy.kmmc.cn,1,xyy.kmmc.cn,61.166.241.231,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='xyy.kmmc.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fb33c29cf98>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,BaiduSearch
35,0,1,1,1,http://yjsb.kmmc.cn,yjsb.kmmc.cn,1,yjsb.kmmc.cn,61.166.241.244,1,1,80,200,OK,IIS7,"*****************,*******",61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,RiddlerQuery
36,0,0,0,1,https://yjsb.kmmc.cn,yjsb.kmmc.cn,1,yjsb.kmmc.cn,61.166.241.244,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='yjsb.kmmc.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb33cb92cf8>, 'Connection to yjsb.kmmc.cn timed out. (connect timeout=3.05)'))""),)",,,61.166.224.0/19,AS4134,China Telecom,中国云南省昆明市,电信,RiddlerQuery
